gvkey,iid,datadate,tic,cusip,conm,trt1m
1632,1,20170531,ADI,32654105,ANALOG DEVICES,12.5459
1632,1,20170630,ADI,32654105,ANALOG DEVICES,-8.757
1632,1,20170731,ADI,32654105,ANALOG DEVICES,1.5553
1632,1,20170831,ADI,32654105,ANALOG DEVICES,5.898
1632,1,20170930,ADI,32654105,ANALOG DEVICES,3.5258
1632,1,20171031,ADI,32654105,ANALOG DEVICES,5.9533
1632,1,20171130,ADI,32654105,ANALOG DEVICES,-5.1917
1632,1,20171231,ADI,32654105,ANALOG DEVICES,3.391
1632,1,20180131,ADI,32654105,ANALOG DEVICES,3.2012
1632,1,20180228,ADI,32654105,ANALOG DEVICES,-1.8829
1632,1,20180331,ADI,32654105,ANALOG DEVICES,1.6195
1632,1,20180430,ADI,32654105,ANALOG DEVICES,-4.1479
1632,1,20180531,ADI,32654105,ANALOG DEVICES,11.2536
1632,1,20180630,ADI,32654105,ANALOG DEVICES,-0.8026
1632,1,20180731,ADI,32654105,ANALOG DEVICES,0.2294
1632,1,20180831,ADI,32654105,ANALOG DEVICES,3.3181
1632,1,20180930,ADI,32654105,ANALOG DEVICES,-6.4643
1632,1,20181031,ADI,32654105,ANALOG DEVICES,-9.4636
1632,1,20181130,ADI,32654105,ANALOG DEVICES,10.3811
1632,1,20181231,ADI,32654105,ANALOG DEVICES,-6.6253
1632,1,20190131,ADI,32654105,ANALOG DEVICES,15.1812
1632,1,20190228,ADI,32654105,ANALOG DEVICES,8.7396
1632,1,20190331,ADI,32654105,ANALOG DEVICES,-1.58
1632,1,20190430,ADI,32654105,ANALOG DEVICES,10.4208
1632,1,20190531,ADI,32654105,ANALOG DEVICES,-16.4143
1632,1,20190630,ADI,32654105,ANALOG DEVICES,16.8185
1632,1,20190731,ADI,32654105,ANALOG DEVICES,4.0666
1632,1,20190831,ADI,32654105,ANALOG DEVICES,-6.0361
1632,1,20190930,ADI,32654105,ANALOG DEVICES,1.7299
1632,1,20191031,ADI,32654105,ANALOG DEVICES,-4.5646
1632,1,20191130,ADI,32654105,ANALOG DEVICES,5.927
1632,1,20191231,ADI,32654105,ANALOG DEVICES,5.6928
1632,1,20200131,ADI,32654105,ANALOG DEVICES,-7.6489
1632,1,20200229,ADI,32654105,ANALOG DEVICES,-0.0729
1632,1,20200331,ADI,32654105,ANALOG DEVICES,-17.79
1632,1,20200430,ADI,32654105,ANALOG DEVICES,22.2532
1632,1,20200531,ADI,32654105,ANALOG DEVICES,3.6223
1632,1,20200630,ADI,32654105,ANALOG DEVICES,8.579
1632,1,20200731,ADI,32654105,ANALOG DEVICES,-6.3519
1632,1,20200831,ADI,32654105,ANALOG DEVICES,2.3074
1632,1,20200930,ADI,32654105,ANALOG DEVICES,-0.1198
1632,1,20201031,ADI,32654105,ANALOG DEVICES,1.5333
1690,1,20100131,AAPL,37833100,APPLE INC,-8.8591
1690,1,20100228,AAPL,37833100,APPLE INC,6.538
1690,1,20100331,AAPL,37833100,APPLE INC,14.847
1690,1,20100430,AAPL,37833100,APPLE INC,11.1021
1690,1,20100531,AAPL,37833100,APPLE INC,-1.6125
1690,1,20100630,AAPL,37833100,APPLE INC,-2.0827
1690,1,20100731,AAPL,37833100,APPLE INC,2.2741
1690,1,20100831,AAPL,37833100,APPLE INC,-5.5005
1690,1,20100930,AAPL,37833100,APPLE INC,16.7215
1690,1,20101031,AAPL,37833100,APPLE INC,6.0722
1690,1,20101130,AAPL,37833100,APPLE INC,3.379
1690,1,20101231,AAPL,37833100,APPLE INC,3.667
1690,1,20110131,AAPL,37833100,APPLE INC,5.1959
1690,1,20110228,AAPL,37833100,APPLE INC,4.0935
1690,1,20110331,AAPL,37833100,APPLE INC,-1.3314
1690,1,20110430,AAPL,37833100,APPLE INC,0.4656
1690,1,20110531,AAPL,37833100,APPLE INC,-0.6569
1690,1,20110630,AAPL,37833100,APPLE INC,-3.496
1690,1,20110731,AAPL,37833100,APPLE INC,16.3285
1690,1,20110831,AAPL,37833100,APPLE INC,-1.4469
1690,1,20110930,AAPL,37833100,APPLE INC,-0.9121
1690,1,20111031,AAPL,37833100,APPLE INC,6.1523
1690,1,20111130,AAPL,37833100,APPLE INC,-5.5783
1690,1,20111231,AAPL,37833100,APPLE INC,5.9655
1690,1,20120131,AAPL,37833100,APPLE INC,12.7111
1690,1,20120229,AAPL,37833100,APPLE INC,18.8311
1690,1,20120331,AAPL,37833100,APPLE INC,10.5284
1690,1,20120430,AAPL,37833100,APPLE INC,-2.5969
1690,1,20120531,AAPL,37833100,APPLE INC,-1.0702
1690,1,20120630,AAPL,37833100,APPLE INC,1.0853
1690,1,20120731,AAPL,37833100,APPLE INC,4.5822
1690,1,20120831,AAPL,37833100,APPLE INC,9.3539
1690,1,20120930,AAPL,37833100,APPLE INC,0.2803
1690,1,20121031,AAPL,37833100,APPLE INC,-10.7607
1690,1,20121130,AAPL,37833100,APPLE INC,-1.2413
1690,1,20121231,AAPL,37833100,APPLE INC,-9.0738
1690,1,20130131,AAPL,37833100,APPLE INC,-14.4094
1690,1,20130228,AAPL,37833100,APPLE INC,-2.5116
1690,1,20130331,AAPL,37833100,APPLE INC,0.2855
1690,1,20130430,AAPL,37833100,APPLE INC,0.0271
1690,1,20130531,AAPL,37833100,APPLE INC,2.2596
1690,1,20130630,AAPL,37833100,APPLE INC,-11.8303
1690,1,20130731,AAPL,37833100,APPLE INC,14.1225
1690,1,20130831,AAPL,37833100,APPLE INC,8.3389
1690,1,20130930,AAPL,37833100,APPLE INC,-2.1481
1690,1,20131031,AAPL,37833100,APPLE INC,9.6386
1690,1,20131130,AAPL,37833100,APPLE INC,6.9673
1690,1,20131231,AAPL,37833100,APPLE INC,0.8902
1690,1,20140131,AAPL,37833100,APPLE INC,-10.7697
1690,1,20140228,AAPL,37833100,APPLE INC,5.7311
1690,1,20140331,AAPL,37833100,APPLE INC,1.9953
1690,1,20140430,AAPL,37833100,APPLE INC,9.9396
1690,1,20140531,AAPL,37833100,APPLE INC,7.8293
1690,1,20140630,AAPL,37833100,APPLE INC,2.7662
1690,1,20140731,AAPL,37833100,APPLE INC,2.8731
1690,1,20140831,AAPL,37833100,APPLE INC,7.7092
1690,1,20140930,AAPL,37833100,APPLE INC,-1.7073
1690,1,20141031,AAPL,37833100,APPLE INC,7.196
1690,1,20141130,AAPL,37833100,APPLE INC,10.5556
1690,1,20141231,AAPL,37833100,APPLE INC,-7.1891
1690,1,20150131,AAPL,37833100,APPLE INC,6.1424
1690,1,20150228,AAPL,37833100,APPLE INC,10.0461
1690,1,20150331,AAPL,37833100,APPLE INC,-3.1372
1690,1,20150430,AAPL,37833100,APPLE INC,0.5786
1690,1,20150531,AAPL,37833100,APPLE INC,4.5146
1690,1,20150630,AAPL,37833100,APPLE INC,-3.7266
1690,1,20150731,AAPL,37833100,APPLE INC,-3.2888
1690,1,20150831,AAPL,37833100,APPLE INC,-6.6117
1690,1,20150930,AAPL,37833100,APPLE INC,-2.1816
1690,1,20151031,AAPL,37833100,APPLE INC,8.3409
1690,1,20151130,AAPL,37833100,APPLE INC,-0.569
1690,1,20151231,AAPL,37833100,APPLE INC,-11.0228
1690,1,20160131,AAPL,37833100,APPLE INC,-7.5242
1690,1,20160229,AAPL,37833100,APPLE INC,-0.1336
1690,1,20160331,AAPL,37833100,APPLE INC,12.7211
1690,1,20160430,AAPL,37833100,APPLE INC,-13.9921
1690,1,20160531,AAPL,37833100,APPLE INC,7.1368
1690,1,20160630,AAPL,37833100,APPLE INC,-4.266
1690,1,20160731,AAPL,37833100,APPLE INC,9.0063
1690,1,20160831,AAPL,37833100,APPLE INC,2.3606
1690,1,20160930,AAPL,37833100,APPLE INC,6.5504
1690,1,20161031,AAPL,37833100,APPLE INC,0.4334
1690,1,20161130,AAPL,37833100,APPLE INC,-2.1578
1690,1,20161231,AAPL,37833100,APPLE INC,4.7955
1690,1,20170131,AAPL,37833100,APPLE INC,4.7747
1690,1,20170228,AAPL,37833100,APPLE INC,13.3581
1690,1,20170331,AAPL,37833100,APPLE INC,4.869
1690,1,20170430,AAPL,37833100,APPLE INC,-0.007
1690,1,20170531,AAPL,37833100,APPLE INC,6.7804
1690,1,20170630,AAPL,37833100,APPLE INC,-5.7214
1690,1,20170731,AAPL,37833100,APPLE INC,3.2704
1690,1,20170831,AAPL,37833100,APPLE INC,10.6905
1690,1,20170930,AAPL,37833100,APPLE INC,-6.0244
1690,1,20171031,AAPL,37833100,APPLE INC,9.6808
1690,1,20171130,AAPL,37833100,APPLE INC,2.035
1690,1,20171231,AAPL,37833100,APPLE INC,-1.5246
1690,1,20180131,AAPL,37833100,APPLE INC,-1.0636
1690,1,20180228,AAPL,37833100,APPLE INC,6.761
1690,1,20180331,AAPL,37833100,APPLE INC,-5.8051
1690,1,20180430,AAPL,37833100,APPLE INC,-1.502
1690,1,20180531,AAPL,37833100,APPLE INC,13.5181
1690,1,20180630,AAPL,37833100,APPLE INC,-0.9418
1690,1,20180731,AAPL,37833100,APPLE INC,2.7983
1690,1,20180831,AAPL,37833100,APPLE INC,20.0063
1690,1,20180930,AAPL,37833100,APPLE INC,-0.8303
1690,1,20181031,AAPL,37833100,APPLE INC,-3.0478
1690,1,20181130,AAPL,37833100,APPLE INC,-18.0709
1690,1,20181231,AAPL,37833100,APPLE INC,-11.6698
1690,1,20190131,AAPL,37833100,APPLE INC,5.5154
1690,1,20190228,AAPL,37833100,APPLE INC,4.4701
1690,1,20190331,AAPL,37833100,APPLE INC,9.7026
1690,1,20190430,AAPL,37833100,APPLE INC,5.6436
1690,1,20190531,AAPL,37833100,APPLE INC,-12.3735
1690,1,20190630,AAPL,37833100,APPLE INC,13.0519
1690,1,20190731,AAPL,37833100,APPLE INC,7.6395
1690,1,20190831,AAPL,37833100,APPLE INC,-1.657
1690,1,20190930,AAPL,37833100,APPLE INC,7.2962
1690,1,20191031,AAPL,37833100,APPLE INC,11.0684
1690,1,20191130,AAPL,37833100,APPLE INC,7.7424
1690,1,20191231,AAPL,37833100,APPLE INC,9.8784
1690,1,20200131,AAPL,37833100,APPLE INC,5.401
1690,1,20200229,AAPL,37833100,APPLE INC,-11.431
1690,1,20200331,AAPL,37833100,APPLE INC,-6.9761
1690,1,20200430,AAPL,37833100,APPLE INC,15.5374
1690,1,20200531,AAPL,37833100,APPLE INC,8.4956
1690,1,20200630,AAPL,37833100,APPLE INC,14.7386
1690,1,20200731,AAPL,37833100,APPLE INC,16.5132
1690,1,20200831,AAPL,37833100,APPLE INC,21.6309
1690,1,20200930,AAPL,37833100,APPLE INC,-10.2526
1690,1,20201031,AAPL,37833100,APPLE INC,-6.0012
1690,1,20201130,AAPL,37833100,APPLE INC,
1704,1,20100131,AMAT,38222105,APPLIED MATERIALS INC,-12.6255
1704,1,20100228,AMAT,38222105,APPLIED MATERIALS INC,0.9852
1704,1,20100331,AMAT,38222105,APPLIED MATERIALS INC,10.0286
1704,1,20100430,AMAT,38222105,APPLIED MATERIALS INC,2.3204
1704,1,20100531,AMAT,38222105,APPLIED MATERIALS INC,-5.7329
1704,1,20100630,AMAT,38222105,APPLIED MATERIALS INC,-6.9659
1704,1,20100731,AMAT,38222105,APPLIED MATERIALS INC,-1.8303
1704,1,20100831,AMAT,38222105,APPLIED MATERIALS INC,-11.5254
1704,1,20100930,AMAT,38222105,APPLIED MATERIALS INC,12.6326
1704,1,20101031,AMAT,38222105,APPLIED MATERIALS INC,5.7363
1704,1,20101130,AMAT,38222105,APPLIED MATERIALS INC,1.1741
1704,1,20101231,AMAT,38222105,APPLIED MATERIALS INC,13.0785
1704,1,20110131,AMAT,38222105,APPLIED MATERIALS INC,11.6726
1704,1,20110228,AMAT,38222105,APPLIED MATERIALS INC,5.1625
1704,1,20110331,AMAT,38222105,APPLIED MATERIALS INC,-4.93
1704,1,20110430,AMAT,38222105,APPLIED MATERIALS INC,0.4481
1704,1,20110531,AMAT,38222105,APPLIED MATERIALS INC,-11.6635
1704,1,20110630,AMAT,38222105,APPLIED MATERIALS INC,-5.5878
1704,1,20110731,AMAT,38222105,APPLIED MATERIALS INC,-5.3036
1704,1,20110831,AMAT,38222105,APPLIED MATERIALS INC,-7.4675
1704,1,20110930,AMAT,38222105,APPLIED MATERIALS INC,-8.5247
1704,1,20111031,AMAT,38222105,APPLIED MATERIALS INC,18.9763
1704,1,20111130,AMAT,38222105,APPLIED MATERIALS INC,-11.8506
1704,1,20111231,AMAT,38222105,APPLIED MATERIALS INC,-0.6494
1704,1,20120131,AMAT,38222105,APPLIED MATERIALS INC,14.6125
1704,1,20120229,AMAT,38222105,APPLIED MATERIALS INC,0.4481
1704,1,20120331,AMAT,38222105,APPLIED MATERIALS INC,1.5918
1704,1,20120430,AMAT,38222105,APPLIED MATERIALS INC,-3.6561
1704,1,20120531,AMAT,38222105,APPLIED MATERIALS INC,-13.0942
1704,1,20120630,AMAT,38222105,APPLIED MATERIALS INC,10.7938
1704,1,20120731,AMAT,38222105,APPLIED MATERIALS INC,-4.8493
1704,1,20120831,AMAT,38222105,APPLIED MATERIALS INC,8.1726
1704,1,20120930,AMAT,38222105,APPLIED MATERIALS INC,-4.491
1704,1,20121031,AMAT,38222105,APPLIED MATERIALS INC,-5.0605
1704,1,20121130,AMAT,38222105,APPLIED MATERIALS INC,2.0755
1704,1,20121231,AMAT,38222105,APPLIED MATERIALS INC,6.617
1704,1,20130131,AMAT,38222105,APPLIED MATERIALS INC,12.8497
1704,1,20130228,AMAT,38222105,APPLIED MATERIALS INC,6.8552
1704,1,20130331,AMAT,38222105,APPLIED MATERIALS INC,-1.6417
1704,1,20130430,AMAT,38222105,APPLIED MATERIALS INC,7.6409
1704,1,20130531,AMAT,38222105,APPLIED MATERIALS INC,5.4445
1704,1,20130630,AMAT,38222105,APPLIED MATERIALS INC,-1.8421
1704,1,20130731,AMAT,38222105,APPLIED MATERIALS INC,9.3499
1704,1,20130831,AMAT,38222105,APPLIED MATERIALS INC,-7.3858
1704,1,20130930,AMAT,38222105,APPLIED MATERIALS INC,16.7955
1704,1,20131031,AMAT,38222105,APPLIED MATERIALS INC,1.8482
1704,1,20131130,AMAT,38222105,APPLIED MATERIALS INC,-2.5483
1704,1,20131231,AMAT,38222105,APPLIED MATERIALS INC,2.1965
1704,1,20140131,AMAT,38222105,APPLIED MATERIALS INC,-4.8643
1704,1,20140228,AMAT,38222105,APPLIED MATERIALS INC,13.3175
1704,1,20140331,AMAT,38222105,APPLIED MATERIALS INC,7.6741
1704,1,20140430,AMAT,38222105,APPLIED MATERIALS INC,-6.6373
1704,1,20140531,AMAT,38222105,APPLIED MATERIALS INC,6.4533
1704,1,20140630,AMAT,38222105,APPLIED MATERIALS INC,11.689
1704,1,20140731,AMAT,38222105,APPLIED MATERIALS INC,-7.051
1704,1,20140831,AMAT,38222105,APPLIED MATERIALS INC,10.7109
1704,1,20140930,AMAT,38222105,APPLIED MATERIALS INC,-6.4705
1704,1,20141031,AMAT,38222105,APPLIED MATERIALS INC,2.2212
1704,1,20141130,AMAT,38222105,APPLIED MATERIALS INC,9.3255
1704,1,20141231,AMAT,38222105,APPLIED MATERIALS INC,3.6175
1704,1,20150131,AMAT,38222105,APPLIED MATERIALS INC,-8.3467
1704,1,20150228,AMAT,38222105,APPLIED MATERIALS INC,10.1138
1704,1,20150331,AMAT,38222105,APPLIED MATERIALS INC,-9.9401
1704,1,20150430,AMAT,38222105,APPLIED MATERIALS INC,-12.2784
1704,1,20150531,AMAT,38222105,APPLIED MATERIALS INC,2.2233
1704,1,20150630,AMAT,38222105,APPLIED MATERIALS INC,-4.5206
1704,1,20150731,AMAT,38222105,APPLIED MATERIALS INC,-9.6774
1704,1,20150831,AMAT,38222105,APPLIED MATERIALS INC,-6.7684
1704,1,20150930,AMAT,38222105,APPLIED MATERIALS INC,-8.6727
1704,1,20151031,AMAT,38222105,APPLIED MATERIALS INC,14.1593
1704,1,20151130,AMAT,38222105,APPLIED MATERIALS INC,12.5224
1704,1,20151231,AMAT,38222105,APPLIED MATERIALS INC,-0.5328
1704,1,20160131,AMAT,38222105,APPLIED MATERIALS INC,-5.4633
1704,1,20160229,AMAT,38222105,APPLIED MATERIALS INC,7.4788
1704,1,20160331,AMAT,38222105,APPLIED MATERIALS INC,12.2417
1704,1,20160430,AMAT,38222105,APPLIED MATERIALS INC,-3.3522
1704,1,20160531,AMAT,38222105,APPLIED MATERIALS INC,19.7851
1704,1,20160630,AMAT,38222105,APPLIED MATERIALS INC,-1.8428
1704,1,20160731,AMAT,38222105,APPLIED MATERIALS INC,9.6788
1704,1,20160831,AMAT,38222105,APPLIED MATERIALS INC,13.8836
1704,1,20160930,AMAT,38222105,APPLIED MATERIALS INC,1.0389
1704,1,20161031,AMAT,38222105,APPLIED MATERIALS INC,-3.5489
1704,1,20161130,AMAT,38222105,APPLIED MATERIALS INC,11.0729
1704,1,20161231,AMAT,38222105,APPLIED MATERIALS INC,0.2174
1704,1,20170131,AMAT,38222105,APPLIED MATERIALS INC,6.1357
1704,1,20170228,AMAT,38222105,APPLIED MATERIALS INC,6.0438
1704,1,20170331,AMAT,38222105,APPLIED MATERIALS INC,7.3992
1704,1,20170430,AMAT,38222105,APPLIED MATERIALS INC,4.3959
1704,1,20170531,AMAT,38222105,APPLIED MATERIALS INC,13.2233
1704,1,20170630,AMAT,38222105,APPLIED MATERIALS INC,-9.9608
1704,1,20170731,AMAT,38222105,APPLIED MATERIALS INC,7.2622
1704,1,20170831,AMAT,38222105,APPLIED MATERIALS INC,2.0537
1704,1,20170930,AMAT,38222105,APPLIED MATERIALS INC,15.4477
1704,1,20171031,AMAT,38222105,APPLIED MATERIALS INC,8.3317
1704,1,20171130,AMAT,38222105,APPLIED MATERIALS INC,-6.3087
1704,1,20171231,AMAT,38222105,APPLIED MATERIALS INC,-3.1268
1704,1,20180131,AMAT,38222105,APPLIED MATERIALS INC,4.91
1704,1,20180228,AMAT,38222105,APPLIED MATERIALS INC,7.5704
1704,1,20180331,AMAT,38222105,APPLIED MATERIALS INC,-3.4381
1704,1,20180430,AMAT,38222105,APPLIED MATERIALS INC,-10.6815
1704,1,20180531,AMAT,38222105,APPLIED MATERIALS INC,2.6374
1704,1,20180630,AMAT,38222105,APPLIED MATERIALS INC,-9.039
1704,1,20180731,AMAT,38222105,APPLIED MATERIALS INC,5.2825
1704,1,20180831,AMAT,38222105,APPLIED MATERIALS INC,-11.1248
1704,1,20180930,AMAT,38222105,APPLIED MATERIALS INC,-10.1581
1704,1,20181031,AMAT,38222105,APPLIED MATERIALS INC,-14.9288
1704,1,20181130,AMAT,38222105,APPLIED MATERIALS INC,13.9903
1704,1,20181231,AMAT,38222105,APPLIED MATERIALS INC,-12.1781
1704,1,20190131,AMAT,38222105,APPLIED MATERIALS INC,19.3647
1704,1,20190228,AMAT,38222105,APPLIED MATERIALS INC,-1.3818
1704,1,20190331,AMAT,38222105,APPLIED MATERIALS INC,3.4429
1704,1,20190430,AMAT,38222105,APPLIED MATERIALS INC,11.1195
1704,1,20190531,AMAT,38222105,APPLIED MATERIALS INC,-11.7313
1704,1,20190630,AMAT,38222105,APPLIED MATERIALS INC,16.0765
1704,1,20190731,AMAT,38222105,APPLIED MATERIALS INC,9.931
1704,1,20190831,AMAT,38222105,APPLIED MATERIALS INC,-2.3091
1704,1,20190930,AMAT,38222105,APPLIED MATERIALS INC,3.915
1704,1,20191031,AMAT,38222105,APPLIED MATERIALS INC,8.7375
1704,1,20191130,AMAT,38222105,APPLIED MATERIALS INC,7.0955
1704,1,20191231,AMAT,38222105,APPLIED MATERIALS INC,5.4231
1704,1,20200131,AMAT,38222105,APPLIED MATERIALS INC,-4.9967
1704,1,20200229,AMAT,38222105,APPLIED MATERIALS INC,0.5863
1704,1,20200331,AMAT,38222105,APPLIED MATERIALS INC,-21.1631
1704,1,20200430,AMAT,38222105,APPLIED MATERIALS INC,8.4243
1704,1,20200531,AMAT,38222105,APPLIED MATERIALS INC,13.5266
1704,1,20200630,AMAT,38222105,APPLIED MATERIALS INC,7.6006
1704,1,20200731,AMAT,38222105,APPLIED MATERIALS INC,6.4185
1704,1,20200831,AMAT,38222105,APPLIED MATERIALS INC,-3.9018
1704,1,20200930,AMAT,38222105,APPLIED MATERIALS INC,-3.4903
1704,1,20201031,AMAT,38222105,APPLIED MATERIALS INC,-0.3701
1878,1,20100131,ADSK,52769106,AUTODESK INC,-6.3754
1878,1,20100228,ADSK,52769106,AUTODESK INC,17.1921
1878,1,20100331,ADSK,52769106,AUTODESK INC,5.3802
1878,1,20100430,ADSK,52769106,AUTODESK INC,15.6909
1878,1,20100531,ADSK,52769106,AUTODESK INC,-13.9159
1878,1,20100630,ADSK,52769106,AUTODESK INC,-16.7464
1878,1,20100731,ADSK,52769106,AUTODESK INC,21.2644
1878,1,20100831,ADSK,52769106,AUTODESK INC,-6.1273
1878,1,20100930,ADSK,52769106,AUTODESK INC,15.2903
1878,1,20101031,ADSK,52769106,AUTODESK INC,13.2233
1878,1,20101130,ADSK,52769106,AUTODESK INC,-2.5071
1878,1,20101231,ADSK,52769106,AUTODESK INC,8.246
1878,1,20110131,ADSK,52769106,AUTODESK INC,6.4921
1878,1,20110228,ADSK,52769106,AUTODESK INC,3.3677
1878,1,20110331,ADSK,52769106,AUTODESK INC,4.8989
1878,1,20110430,ADSK,52769106,AUTODESK INC,1.9723
1878,1,20110531,ADSK,52769106,AUTODESK INC,-4.4464
1878,1,20110630,ADSK,52769106,AUTODESK INC,-10.1908
1878,1,20110731,ADSK,52769106,AUTODESK INC,-10.8808
1878,1,20110831,ADSK,52769106,AUTODESK INC,-18.0233
1878,1,20110930,ADSK,52769106,AUTODESK INC,-1.4539
1878,1,20111031,ADSK,52769106,AUTODESK INC,24.5052
1878,1,20111130,ADSK,52769106,AUTODESK INC,-1.5318
1878,1,20111231,ADSK,52769106,AUTODESK INC,-10.9774
1878,1,20120131,ADSK,52769106,AUTODESK INC,18.6944
1878,1,20120229,ADSK,52769106,AUTODESK INC,5.1389
1878,1,20120331,ADSK,52769106,AUTODESK INC,11.8098
1878,1,20120430,ADSK,52769106,AUTODESK INC,-6.9707
1878,1,20120531,ADSK,52769106,AUTODESK INC,-18.669
1878,1,20120630,ADSK,52769106,AUTODESK INC,9.2755
1878,1,20120731,ADSK,52769106,AUTODESK INC,-3.058
1878,1,20120831,ADSK,52769106,AUTODESK INC,-8.4611
1878,1,20120930,ADSK,52769106,AUTODESK INC,7.4074
1878,1,20121031,ADSK,52769106,AUTODESK INC,-4.4918
1878,1,20121130,ADSK,52769106,AUTODESK INC,4.0123
1878,1,20121231,ADSK,52769106,AUTODESK INC,6.7009
1878,1,20130131,ADSK,52769106,AUTODESK INC,9.9859
1878,1,20130228,ADSK,52769106,AUTODESK INC,-5.5556
1878,1,20130331,ADSK,52769106,AUTODESK INC,12.3366
1878,1,20130430,ADSK,52769106,AUTODESK INC,-4.5333
1878,1,20130531,ADSK,52769106,AUTODESK INC,-4.1899
1878,1,20130630,ADSK,52769106,AUTODESK INC,-10.0451
1878,1,20130731,ADSK,52769106,AUTODESK INC,4.2722
1878,1,20130831,ADSK,52769106,AUTODESK INC,3.8429
1878,1,20130930,ADSK,52769106,AUTODESK INC,12.0272
1878,1,20131031,ADSK,52769106,AUTODESK INC,-3.0848
1878,1,20131130,ADSK,52769106,AUTODESK INC,13.4085
1878,1,20131231,ADSK,52769106,AUTODESK INC,11.2022
1878,1,20140131,ADSK,52769106,AUTODESK INC,1.8502
1878,1,20140228,ADSK,52769106,AUTODESK INC,2.4
1878,1,20140331,ADSK,52769106,AUTODESK INC,-6.2881
1878,1,20140430,ADSK,52769106,AUTODESK INC,-2.3587
1878,1,20140531,ADSK,52769106,AUTODESK INC,9.0587
1878,1,20140630,ADSK,52769106,AUTODESK INC,7.6571
1878,1,20140731,ADSK,52769106,AUTODESK INC,-5.3742
1878,1,20140831,ADSK,52769106,AUTODESK INC,0.5436
1878,1,20140930,ADSK,52769106,AUTODESK INC,2.7218
1878,1,20141031,ADSK,52769106,AUTODESK INC,4.4283
1878,1,20141130,ADSK,52769106,AUTODESK INC,7.7511
1878,1,20141231,ADSK,52769106,AUTODESK INC,-3.129
1878,1,20150131,ADSK,52769106,AUTODESK INC,-10.0816
1878,1,20150228,ADSK,52769106,AUTODESK INC,18.9519
1878,1,20150331,ADSK,52769106,AUTODESK INC,-8.7173
1878,1,20150430,ADSK,52769106,AUTODESK INC,-3.0866
1878,1,20150531,ADSK,52769106,AUTODESK INC,-4.7158
1878,1,20150630,ADSK,52769106,AUTODESK INC,-7.5254
1878,1,20150731,ADSK,52769106,AUTODESK INC,1.0085
1878,1,20150831,ADSK,52769106,AUTODESK INC,-7.5722
1878,1,20150930,ADSK,52769106,AUTODESK INC,-5.5829
1878,1,20151031,ADSK,52769106,AUTODESK INC,25.034
1878,1,20151130,ADSK,52769106,AUTODESK INC,15.0027
1878,1,20151231,ADSK,52769106,AUTODESK INC,-4.0019
1878,1,20160131,ADSK,52769106,AUTODESK INC,-23.1577
1878,1,20160229,ADSK,52769106,AUTODESK INC,10.5083
1878,1,20160331,ADSK,52769106,AUTODESK INC,12.6981
1878,1,20160430,ADSK,52769106,AUTODESK INC,2.5896
1878,1,20160531,ADSK,52769106,AUTODESK INC,-2.5911
1878,1,20160630,ADSK,52769106,AUTODESK INC,-7.0877
1878,1,20160731,ADSK,52769106,AUTODESK INC,9.8079
1878,1,20160831,ADSK,52769106,AUTODESK INC,13.3726
1878,1,20160930,ADSK,52769106,AUTODESK INC,7.3145
1878,1,20161031,ADSK,52769106,AUTODESK INC,-0.0691
1878,1,20161130,ADSK,52769106,AUTODESK INC,0.4566
1878,1,20161231,ADSK,52769106,AUTODESK INC,1.9281
1878,1,20170131,ADSK,52769106,AUTODESK INC,9.9041
1878,1,20170228,ADSK,52769106,AUTODESK INC,6.0979
1878,1,20170331,ADSK,52769106,AUTODESK INC,0.197
1878,1,20170430,ADSK,52769106,AUTODESK INC,4.1633
1878,1,20170531,ADSK,52769106,AUTODESK INC,24.0924
1878,1,20170630,ADSK,52769106,AUTODESK INC,-9.7969
1878,1,20170731,ADSK,52769106,AUTODESK INC,9.8889
1878,1,20170831,ADSK,52769106,AUTODESK INC,3.3126
1878,1,20170930,ADSK,52769106,AUTODESK INC,-1.9221
1878,1,20171031,ADSK,52769106,AUTODESK INC,11.313
1878,1,20171130,ADSK,52769106,AUTODESK INC,-12.2119
1878,1,20171231,ADSK,52769106,AUTODESK INC,-4.4394
1878,1,20180131,ADSK,52769106,AUTODESK INC,10.2929
1878,1,20180228,ADSK,52769106,AUTODESK INC,1.6001
1878,1,20180331,ADSK,52769106,AUTODESK INC,6.9039
1878,1,20180430,ADSK,52769106,AUTODESK INC,0.2548
1878,1,20180531,ADSK,52769106,AUTODESK INC,2.5417
1878,1,20180630,ADSK,52769106,AUTODESK INC,1.5414
1878,1,20180731,ADSK,52769106,AUTODESK INC,-2.0215
1878,1,20180831,ADSK,52769106,AUTODESK INC,20.1728
1878,1,20180930,ADSK,52769106,AUTODESK INC,1.1403
1878,1,20181031,ADSK,52769106,AUTODESK INC,-17.2058
1878,1,20181130,ADSK,52769106,AUTODESK INC,11.7988
1878,1,20181231,ADSK,52769106,AUTODESK INC,-10.9965
1878,1,20190131,ADSK,52769106,AUTODESK INC,14.4546
1878,1,20190228,ADSK,52769106,AUTODESK INC,10.7405
1878,1,20190331,ADSK,52769106,AUTODESK INC,-4.4108
1878,1,20190430,ADSK,52769106,AUTODESK INC,14.3691
1878,1,20190531,ADSK,52769106,AUTODESK INC,-9.7076
1878,1,20190630,ADSK,52769106,AUTODESK INC,1.2367
1878,1,20190731,ADSK,52769106,AUTODESK INC,-4.1314
1878,1,20190831,ADSK,52769106,AUTODESK INC,-8.5484
