PERMNO,date,TICKER,COMNAM,CUSIP,PRC
86580,20150731,NVDA,NVIDIA CORP,67066G10,19.95
86580,20150831,NVDA,NVIDIA CORP,67066G10,22.48
86580,20150930,NVDA,NVIDIA CORP,67066G10,24.65
86580,20151030,NVDA,NVIDIA CORP,67066G10,28.37
86580,20151130,NVDA,NVIDIA CORP,67066G10,31.72
86580,20151231,NVDA,NVIDIA CORP,67066G10,32.96
86580,20160129,NVDA,NVIDIA CORP,67066G10,29.29
86580,20160229,NVDA,NVIDIA CORP,67066G10,31.36
86580,20160331,NVDA,NVIDIA CORP,67066G10,35.63
86580,20160429,NVDA,NVIDIA CORP,67066G10,35.53
86580,20160531,NVDA,NVIDIA CORP,67066G10,46.72
86580,20160630,NVDA,NVIDIA CORP,67066G10,47.01
86580,20160729,NVDA,NVIDIA CORP,67066G10,57.1
86580,20160831,NVDA,NVIDIA CORP,67066G10,61.34
86580,20160930,NVDA,NVIDIA CORP,67066G10,68.52
86580,20161031,NVDA,NVIDIA CORP,67066G10,71.16
86580,20161130,NVDA,NVIDIA CORP,67066G10,92.2
86580,20161230,NVDA,NVIDIA CORP,67066G10,106.74
86580,20170131,NVDA,NVIDIA CORP,67066G10,109.18
86580,20170228,NVDA,NVIDIA CORP,67066G10,101.48
86580,20170331,NVDA,NVIDIA CORP,67066G10,108.93
86580,20170428,NVDA,NVIDIA CORP,67066G10,104.3
86580,20170531,NVDA,NVIDIA CORP,67066G10,144.35001
86580,20170630,NVDA,NVIDIA CORP,67066G10,144.56
86580,20170731,NVDA,NVIDIA CORP,67066G10,162.50999
86580,20170831,NVDA,NVIDIA CORP,67066G10,169.44
86580,20170929,NVDA,NVIDIA CORP,67066G10,178.77
86580,20171031,NVDA,NVIDIA CORP,67066G10,206.81
86580,20171130,NVDA,NVIDIA CORP,67066G10,200.71001
86580,20171229,NVDA,NVIDIA CORP,67066G10,193.5
86580,20180131,NVDA,NVIDIA CORP,67066G10,245.8
86580,20180228,NVDA,NVIDIA CORP,67066G10,242
86580,20180329,NVDA,NVIDIA CORP,67066G10,231.59
86580,20180430,NVDA,NVIDIA CORP,67066G10,224.89999
86580,20180531,NVDA,NVIDIA CORP,67066G10,252.19
86580,20180629,NVDA,NVIDIA CORP,67066G10,236.89999
86580,20180731,NVDA,NVIDIA CORP,67066G10,244.86
86580,20180831,NVDA,NVIDIA CORP,67066G10,280.67999
86580,20180928,NVDA,NVIDIA CORP,67066G10,281.01999
86580,20181031,NVDA,NVIDIA CORP,67066G10,210.83
86580,20181130,NVDA,NVIDIA CORP,67066G10,163.42999
86580,20181231,NVDA,NVIDIA CORP,67066G10,133.5
86580,20190131,NVDA,NVIDIA CORP,67066G10,143.75
86580,20190228,NVDA,NVIDIA CORP,67066G10,154.25999
86580,20190329,NVDA,NVIDIA CORP,67066G10,179.56
86580,20190430,NVDA,NVIDIA CORP,67066G10,181
86580,20190531,NVDA,NVIDIA CORP,67066G10,135.46001
86580,20190628,NVDA,NVIDIA CORP,67066G10,164.23
86580,20190731,NVDA,NVIDIA CORP,67066G10,168.72
86580,20190830,NVDA,NVIDIA CORP,67066G10,167.50999
86580,20190930,NVDA,NVIDIA CORP,67066G10,174.07001
86580,20191031,NVDA,NVIDIA CORP,67066G10,201.02
86580,20191129,NVDA,NVIDIA CORP,67066G10,216.74001
86580,20191231,NVDA,NVIDIA CORP,67066G10,235.3
86964,20070131,FFIV,F 5 NETWORKS INC,31561610,71.41
86964,20070228,FFIV,F 5 NETWORKS INC,31561610,72.62
86964,20070330,FFIV,F 5 NETWORKS INC,31561610,66.68
86964,20070430,FFIV,F 5 NETWORKS INC,31561610,76.78
86964,20070531,FFIV,F 5 NETWORKS INC,31561610,81.26
86964,20070629,FFIV,F 5 NETWORKS INC,31561610,80.6
86964,20070731,FFIV,F 5 NETWORKS INC,31561610,86.69
86964,20070831,FFIV,F 5 NETWORKS INC,31561610,34.97
86964,20070928,FFIV,F 5 NETWORKS INC,31561610,37.19
86964,20071031,FFIV,F 5 NETWORKS INC,31561610,36.03
86964,20071130,FFIV,F 5 NETWORKS INC,31561610,26.42
86964,20071231,FFIV,F 5 NETWORKS INC,31561610,28.52
86964,20080131,FFIV,F 5 NETWORKS INC,31561610,23.53
86964,20080229,FFIV,F 5 NETWORKS INC,31561610,22.16
86964,20080331,FFIV,F 5 NETWORKS INC,31561610,18.17
86964,20080430,FFIV,F 5 NETWORKS INC,31561610,22.63
86964,20080530,FFIV,F 5 NETWORKS INC,31561610,30.05
86964,20080630,FFIV,F 5 NETWORKS INC,31561610,28.42
86964,20080731,FFIV,F 5 NETWORKS INC,31561610,29.15
86964,20080829,FFIV,F 5 NETWORKS INC,31561610,34.11
86964,20080930,FFIV,F 5 NETWORKS INC,31561610,23.38
86964,20081031,FFIV,F 5 NETWORKS INC,31561610,24.82
86964,20081128,FFIV,F 5 NETWORKS INC,31561610,24.9
86964,20081231,FFIV,F 5 NETWORKS INC,31561610,22.86
86964,20090130,FFIV,F 5 NETWORKS INC,31561610,22.17
86964,20090227,FFIV,F 5 NETWORKS INC,31561610,20
86964,20090331,FFIV,F 5 NETWORKS INC,31561610,20.95
86964,20090430,FFIV,F 5 NETWORKS INC,31561610,27.27
86964,20090529,FFIV,F 5 NETWORKS INC,31561610,31.76
86964,20090630,FFIV,F 5 NETWORKS INC,31561610,34.61
86964,20090731,FFIV,F 5 NETWORKS INC,31561610,37.12
86964,20090831,FFIV,F 5 NETWORKS INC,31561610,34.5
86964,20090930,FFIV,F 5 NETWORKS INC,31561610,39.63
86964,20091030,FFIV,F 5 NETWORKS INC,31561610,44.89
86964,20091130,FFIV,F 5 NETWORKS INC,31561610,47.03
86964,20091231,FFIV,F 5 NETWORKS INC,31561610,52.97
86964,20100129,FFIV,F 5 NETWORKS INC,31561610,49.43
86964,20100226,FFIV,F 5 NETWORKS INC,31561610,55.8
86964,20100331,FFIV,F 5 NETWORKS INC,31561610,61.63
86964,20100430,FFIV,F 5 NETWORKS INC,31561610,68.43
86964,20100528,FFIV,F 5 NETWORKS INC,31561610,70.33
86964,20100630,FFIV,F 5 NETWORKS INC,31561610,68.57
86964,20100730,FFIV,F 5 NETWORKS INC,31561610,87.83
86964,20100831,FFIV,F 5 NETWORKS INC,31561610,87.43
86964,20100930,FFIV,F 5 NETWORKS INC,31561610,103.81
86964,20101029,FFIV,F 5 NETWORKS INC,31561610,117.7
86964,20101130,FFIV,F 5 NETWORKS INC,31561610,131.88
86964,20101231,FFIV,F 5 NETWORKS INC,31561610,130.16
86964,20110131,FFIV,F 5 NETWORKS INC,31561610,108.38
86964,20110228,FFIV,F 5 NETWORKS INC,31561610,118.01
86964,20110331,FFIV,F 5 NETWORKS INC,31561610,102.57
86964,20110429,FFIV,F 5 NETWORKS INC,31561610,101.36
86964,20110531,FFIV,F 5 NETWORKS INC,31561610,113.58
86964,20110630,FFIV,F 5 NETWORKS INC,31561610,110.25
86964,20110729,FFIV,F 5 NETWORKS INC,31561610,93.48
86964,20110831,FFIV,F 5 NETWORKS INC,31561610,81.57
86964,20110930,FFIV,F 5 NETWORKS INC,31561610,71.05
86964,20111031,FFIV,F 5 NETWORKS INC,31561610,103.95
86964,20111130,FFIV,F 5 NETWORKS INC,31561610,113.03
86964,20111230,FFIV,F 5 NETWORKS INC,31561610,106.12
86964,20120131,FFIV,F 5 NETWORKS INC,31561610,119.74
86964,20120229,FFIV,F 5 NETWORKS INC,31561610,124.96
86964,20120330,FFIV,F 5 NETWORKS INC,31561610,134.96001
86964,20120430,FFIV,F 5 NETWORKS INC,31561610,133.92999
86964,20120531,FFIV,F 5 NETWORKS INC,31561610,103.48
86964,20120629,FFIV,F 5 NETWORKS INC,31561610,99.56
86964,20120731,FFIV,F 5 NETWORKS INC,31561610,93.38
86964,20120831,FFIV,F 5 NETWORKS INC,31561610,97.49
86964,20120928,FFIV,F 5 NETWORKS INC,31561610,104.64
86964,20121031,FFIV,F 5 NETWORKS INC,31561610,82.59
86964,20121130,FFIV,F 5 NETWORKS INC,31561610,93.68
86964,20121231,FFIV,F 5 NETWORKS INC,31561610,97.15
86964,20130131,FFIV,F 5 NETWORKS INC,31561610,104.88
86964,20130228,FFIV,F 5 NETWORKS INC,31561610,94.43
86964,20130328,FFIV,F 5 NETWORKS INC,31561610,89.08
86964,20130430,FFIV,F 5 NETWORKS INC,31561610,76.43
86964,20130531,FFIV,F 5 NETWORKS INC,31561610,83.21
86964,20130628,FFIV,F 5 NETWORKS INC,31561610,68.8
86964,20130731,FFIV,F 5 NETWORKS INC,31561610,87.8
86964,20130830,FFIV,F 5 NETWORKS INC,31561610,83.38
86964,20130930,FFIV,F 5 NETWORKS INC,31561610,85.808
86964,20131031,FFIV,F 5 NETWORKS INC,31561610,81.535
86964,20131129,FFIV,F 5 NETWORKS INC,31561610,82.26
86964,20131231,FFIV,F 5 NETWORKS INC,31561610,90.86
86964,20140131,FFIV,F 5 NETWORKS INC,31561610,107.02
86964,20140228,FFIV,F 5 NETWORKS INC,31561610,112.34
86964,20140331,FFIV,F 5 NETWORKS INC,31561610,106.63
86964,20140430,FFIV,F 5 NETWORKS INC,31561610,105.17
86964,20140530,FFIV,F 5 NETWORKS INC,31561610,108.55
86964,20140630,FFIV,F 5 NETWORKS INC,31561610,111.44
86964,20140731,FFIV,F 5 NETWORKS INC,31561610,112.59
86964,20140829,FFIV,F 5 NETWORKS INC,31561610,124.19
86964,20140930,FFIV,F 5 NETWORKS INC,31561610,118.74
86964,20141031,FFIV,F 5 NETWORKS INC,31561610,122.98
86964,20141128,FFIV,F 5 NETWORKS INC,31561610,129.19
86964,20141231,FFIV,F 5 NETWORKS INC,31561610,130.465
86964,20150130,FFIV,F 5 NETWORKS INC,31561610,111.62
86964,20150227,FFIV,F 5 NETWORKS INC,31561610,118.115
86964,20150331,FFIV,F 5 NETWORKS INC,31561610,114.94
86964,20150430,FFIV,F 5 NETWORKS INC,31561610,122.02
86964,20150529,FFIV,F 5 NETWORKS INC,31561610,125.69
86964,20150630,FFIV,F 5 NETWORKS INC,31561610,120.35
86964,20150731,FFIV,F 5 NETWORKS INC,31561610,134.14
86964,20150831,FFIV,F 5 NETWORKS INC,31561610,121.41
86964,20150930,FFIV,F 5 NETWORKS INC,31561610,115.8
86964,20151030,FFIV,F 5 NETWORKS INC,31561610,110.2
86964,20151130,FFIV,F 5 NETWORKS INC,31561610,103
86964,20151231,FFIV,F 5 NETWORKS INC,31561610,96.96
86964,20160129,FFIV,F 5 NETWORKS INC,31561610,93.78
86964,20160229,FFIV,F 5 NETWORKS INC,31561610,96.17
86964,20160331,FFIV,F 5 NETWORKS INC,31561610,105.85
86964,20160429,FFIV,F 5 NETWORKS INC,31561610,104.75
86964,20160531,FFIV,F 5 NETWORKS INC,31561610,110.2
86964,20160630,FFIV,F 5 NETWORKS INC,31561610,113.84
86964,20160729,FFIV,F 5 NETWORKS INC,31561610,123.42
86964,20160831,FFIV,F 5 NETWORKS INC,31561610,122.73
86964,20160930,FFIV,F 5 NETWORKS INC,31561610,124.64
86964,20161031,FFIV,F 5 NETWORKS INC,31561610,138.21001
86964,20161130,FFIV,F 5 NETWORKS INC,31561610,140.75
86964,20161230,FFIV,F 5 NETWORKS INC,31561610,144.72
86964,20170131,FFIV,F 5 NETWORKS INC,31561610,134.03
86964,20170228,FFIV,F 5 NETWORKS INC,31561610,143.27
86964,20170331,FFIV,F 5 NETWORKS INC,31561610,142.57001
86964,20170428,FFIV,F 5 NETWORKS INC,31561610,129.13
86964,20170531,FFIV,F 5 NETWORKS INC,31561610,128.13
86964,20170630,FFIV,F 5 NETWORKS INC,31561610,127.06
86964,20170731,FFIV,F 5 NETWORKS INC,31561610,120.75
86964,20170831,FFIV,F 5 NETWORKS INC,31561610,119.38
86964,20170929,FFIV,F 5 NETWORKS INC,31561610,120.56
86964,20171031,FFIV,F 5 NETWORKS INC,31561610,121.27
86964,20171130,FFIV,F 5 NETWORKS INC,31561610,134.2
86964,20171229,FFIV,F 5 NETWORKS INC,31561610,131.22
86964,20180131,FFIV,F 5 NETWORKS INC,31561610,144.53999
86964,20180228,FFIV,F 5 NETWORKS INC,31561610,148.52
86964,20180329,FFIV,F 5 NETWORKS INC,31561610,144.61
86964,20180430,FFIV,F 5 NETWORKS INC,31561610,163.09
86964,20180531,FFIV,F 5 NETWORKS INC,31561610,173.11
86964,20180629,FFIV,F 5 NETWORKS INC,31561610,172.45
86964,20180731,FFIV,F 5 NETWORKS INC,31561610,171.38
86964,20180831,FFIV,F 5 NETWORKS INC,31561610,189.12
86964,20180928,FFIV,F 5 NETWORKS INC,31561610,199.42
86964,20181031,FFIV,F 5 NETWORKS INC,31561610,175.28
86964,20181130,FFIV,F 5 NETWORKS INC,31561610,171.97
86964,20181231,FFIV,F 5 NETWORKS INC,31561610,162.03
86964,20190131,FFIV,F 5 NETWORKS INC,31561610,160.95
86964,20190228,FFIV,F 5 NETWORKS INC,31561610,168.14
86964,20190329,FFIV,F 5 NETWORKS INC,31561610,156.92999
86964,20190430,FFIV,F 5 NETWORKS INC,31561610,156.89999
86964,20190531,FFIV,F 5 NETWORKS INC,31561610,132.08
86964,20190628,FFIV,F 5 NETWORKS INC,31561610,145.63
86964,20190731,FFIV,F 5 NETWORKS INC,31561610,146.72
86964,20190830,FFIV,F 5 NETWORKS INC,31561610,128.73
86964,20190930,FFIV,F 5 NETWORKS INC,31561610,140.42
86964,20191031,FFIV,F 5 NETWORKS INC,31561610,144.08
86964,20191129,FFIV,F 5 NETWORKS INC,31561610,145.71001
86964,20191231,FFIV,F 5 NETWORKS INC,31561610,139.64999
86979,20070131,JNPR,JUNIPER NETWORKS INC,48203R10,18.12
86979,20070228,JNPR,JUNIPER NETWORKS INC,48203R10,18.91
86979,20070330,JNPR,JUNIPER NETWORKS INC,48203R10,19.68
86979,20070430,JNPR,JUNIPER NETWORKS INC,48203R10,22.36
86979,20070531,JNPR,JUNIPER NETWORKS INC,48203R10,24.41
86979,20070629,JNPR,JUNIPER NETWORKS INC,48203R10,25.17
86979,20070731,JNPR,JUNIPER NETWORKS INC,48203R10,29.96
86979,20070831,JNPR,JUNIPER NETWORKS INC,48203R10,32.92
86979,20070928,JNPR,JUNIPER NETWORKS INC,48203R10,36.61
86979,20071031,JNPR,JUNIPER NETWORKS INC,48203R10,36
86979,20071130,JNPR,JUNIPER NETWORKS INC,48203R10,29.72
86979,20071231,JNPR,JUNIPER NETWORKS INC,48203R10,33.2
86979,20080131,JNPR,JUNIPER NETWORKS INC,48203R10,27.15
86979,20080229,JNPR,JUNIPER NETWORKS INC,48203R10,26.82
86979,20080331,JNPR,JUNIPER NETWORKS INC,48203R10,25
86979,20080430,JNPR,JUNIPER NETWORKS INC,48203R10,27.62
86979,20080530,JNPR,JUNIPER NETWORKS INC,48203R10,27.52
86979,20080630,JNPR,JUNIPER NETWORKS INC,48203R10,22.18
86979,20080731,JNPR,JUNIPER NETWORKS INC,48203R10,26.03
86979,20080829,JNPR,JUNIPER NETWORKS INC,48203R10,25.7
86979,20080930,JNPR,JUNIPER NETWORKS INC,48203R10,21.07
86979,20081031,JNPR,JUNIPER NETWORKS INC,48203R10,18.74
86979,20081128,JNPR,JUNIPER NETWORKS INC,48203R10,17.38
86979,20081231,JNPR,JUNIPER NETWORKS INC,48203R10,17.51
86979,20090130,JNPR,JUNIPER NETWORKS INC,48203R10,14.16
86979,20090227,JNPR,JUNIPER NETWORKS INC,48203R10,14.21
86979,20090331,JNPR,JUNIPER NETWORKS INC,48203R10,15.05
86979,20090430,JNPR,JUNIPER NETWORKS INC,48203R10,21.65
86979,20090529,JNPR,JUNIPER NETWORKS INC,48203R10,24.73
86979,20090630,JNPR,JUNIPER NETWORKS INC,48203R10,23.6
86979,20090731,JNPR,JUNIPER NETWORKS INC,48203R10,26.13
86979,20090831,JNPR,JUNIPER NETWORKS INC,48203R10,23.07
86979,20090930,JNPR,JUNIPER NETWORKS INC,48203R10,27.02
86979,20091030,JNPR,JUNIPER NETWORKS INC,48203R10,25.51
86979,20091130,JNPR,JUNIPER NETWORKS INC,48203R10,26.13
86979,20091231,JNPR,JUNIPER NETWORKS INC,48203R10,26.67
86979,20100129,JNPR,JUNIPER NETWORKS INC,48203R10,24.83
86979,20100226,JNPR,JUNIPER NETWORKS INC,48203R10,27.98
86979,20100331,JNPR,JUNIPER NETWORKS INC,48203R10,30.68
86979,20100430,JNPR,JUNIPER NETWORKS INC,48203R10,28.41
86979,20100528,JNPR,JUNIPER NETWORKS INC,48203R10,26.62
86979,20100630,JNPR,JUNIPER NETWORKS INC,48203R10,22.82
86979,20100730,JNPR,JUNIPER NETWORKS INC,48203R10,27.78
86979,20100831,JNPR,JUNIPER NETWORKS INC,48203R10,27.2
86979,20100930,JNPR,JUNIPER NETWORKS INC,48203R10,30.35
86979,20101029,JNPR,JUNIPER NETWORKS INC,48203R10,32.39
86979,20101130,JNPR,JUNIPER NETWORKS INC,48203R10,34.02
86979,20101231,JNPR,JUNIPER NETWORKS INC,48203R10,36.92
86979,20110131,JNPR,JUNIPER NETWORKS INC,48203R10,37.12
86979,20110228,JNPR,JUNIPER NETWORKS INC,48203R10,44
86979,20110331,JNPR,JUNIPER NETWORKS INC,48203R10,42.08
86979,20110429,JNPR,JUNIPER NETWORKS INC,48203R10,38.33
86979,20110531,JNPR,JUNIPER NETWORKS INC,48203R10,36.61
86979,20110630,JNPR,JUNIPER NETWORKS INC,48203R10,31.5
86979,20110729,JNPR,JUNIPER NETWORKS INC,48203R10,23.39
86979,20110831,JNPR,JUNIPER NETWORKS INC,48203R10,20.93
86979,20110930,JNPR,JUNIPER NETWORKS INC,48203R10,17.26
86979,20111031,JNPR,JUNIPER NETWORKS INC,48203R10,24.47
86979,20111130,JNPR,JUNIPER NETWORKS INC,48203R10,22.71
86979,20111230,JNPR,JUNIPER NETWORKS INC,48203R10,20.41
86979,20120131,JNPR,JUNIPER NETWORKS INC,48203R10,20.93
86979,20120229,JNPR,JUNIPER NETWORKS INC,48203R10,22.76
86979,20120330,JNPR,JUNIPER NETWORKS INC,48203R10,22.88
86979,20120430,JNPR,JUNIPER NETWORKS INC,48203R10,21.43
86979,20120531,JNPR,JUNIPER NETWORKS INC,48203R10,17.2
86979,20120629,JNPR,JUNIPER NETWORKS INC,48203R10,16.31
86979,20120731,JNPR,JUNIPER NETWORKS INC,48203R10,17.53
86979,20120831,JNPR,JUNIPER NETWORKS INC,48203R10,17.44
86979,20120928,JNPR,JUNIPER NETWORKS INC,48203R10,17.11
86979,20121031,JNPR,JUNIPER NETWORKS INC,48203R10,16.57
86979,20121130,JNPR,JUNIPER NETWORKS INC,48203R10,17.98
86979,20121231,JNPR,JUNIPER NETWORKS INC,48203R10,19.67
86979,20130131,JNPR,JUNIPER NETWORKS INC,48203R10,22.38
86979,20130228,JNPR,JUNIPER NETWORKS INC,48203R10,20.68
86979,20130328,JNPR,JUNIPER NETWORKS INC,48203R10,18.54
86979,20130430,JNPR,JUNIPER NETWORKS INC,48203R10,16.55
86979,20130531,JNPR,JUNIPER NETWORKS INC,48203R10,17.73
86979,20130628,JNPR,JUNIPER NETWORKS INC,48203R10,19.31
86979,20130731,JNPR,JUNIPER NETWORKS INC,48203R10,21.67
86979,20130830,JNPR,JUNIPER NETWORKS INC,48203R10,18.9
86979,20130930,JNPR,JUNIPER NETWORKS INC,48203R10,19.86
86979,20131031,JNPR,JUNIPER NETWORKS INC,48203R10,18.64
86979,20131129,JNPR,JUNIPER NETWORKS INC,48203R10,20.27
86979,20131231,JNPR,JUNIPER NETWORKS INC,48203R10,22.57
86979,20140131,JNPR,JUNIPER NETWORKS INC,48203R10,26.61
86979,20140228,JNPR,JUNIPER NETWORKS INC,48203R10,26.74
86979,20140331,JNPR,JUNIPER NETWORKS INC,48203R10,25.76
86979,20140430,JNPR,JUNIPER NETWORKS INC,48203R10,24.69
86979,20140530,JNPR,JUNIPER NETWORKS INC,48203R10,24.46
86979,20140630,JNPR,JUNIPER NETWORKS INC,48203R10,24.54
86979,20140731,JNPR,JUNIPER NETWORKS INC,48203R10,23.54
86979,20140829,JNPR,JUNIPER NETWORKS INC,48203R10,23.19
86979,20140930,JNPR,JUNIPER NETWORKS INC,48203R10,22.15
86979,20141031,JNPR,JUNIPER NETWORKS INC,48203R10,21.07
86979,20141128,JNPR,JUNIPER NETWORKS INC,48203R10,22.16
86979,20141231,JNPR,JUNIPER NETWORKS INC,48203R10,22.32
86979,20150130,JNPR,JUNIPER NETWORKS INC,48203R10,22.73
86979,20150227,JNPR,JUNIPER NETWORKS INC,48203R10,23.91
86979,20150331,JNPR,JUNIPER NETWORKS INC,48203R10,22.58
86979,20150430,JNPR,JUNIPER NETWORKS INC,48203R10,26.43
86979,20150529,JNPR,JUNIPER NETWORKS INC,48203R10,27.8
86979,20150630,JNPR,JUNIPER NETWORKS INC,48203R10,25.97
86979,20150731,JNPR,JUNIPER NETWORKS INC,48203R10,28.42
86979,20150831,JNPR,JUNIPER NETWORKS INC,48203R10,25.71
86979,20150930,JNPR,JUNIPER NETWORKS INC,48203R10,25.71
86979,20151030,JNPR,JUNIPER NETWORKS INC,48203R10,31.39
86979,20151130,JNPR,JUNIPER NETWORKS INC,48203R10,30.13
86979,20151231,JNPR,JUNIPER NETWORKS INC,48203R10,27.6
86979,20160129,JNPR,JUNIPER NETWORKS INC,48203R10,23.6
86979,20160229,JNPR,JUNIPER NETWORKS INC,48203R10,24.7
86979,20160331,JNPR,JUNIPER NETWORKS INC,48203R10,25.51
86979,20160429,JNPR,JUNIPER NETWORKS INC,48203R10,23.4
86979,20160531,JNPR,JUNIPER NETWORKS INC,48203R10,23.41
86979,20160630,JNPR,JUNIPER NETWORKS INC,48203R10,22.49
86979,20160729,JNPR,JUNIPER NETWORKS INC,48203R10,22.69
86979,20160831,JNPR,JUNIPER NETWORKS INC,48203R10,23.08
86979,20160930,JNPR,JUNIPER NETWORKS INC,48203R10,24.06
86979,20161031,JNPR,JUNIPER NETWORKS INC,48203R10,26.34
86979,20161130,JNPR,JUNIPER NETWORKS INC,48203R10,27.54
86979,20161230,JNPR,JUNIPER NETWORKS INC,48203R10,28.26
86979,20170131,JNPR,JUNIPER NETWORKS INC,48203R10,26.78
86979,20170228,JNPR,JUNIPER NETWORKS INC,48203R10,28
86979,20170331,JNPR,JUNIPER NETWORKS INC,48203R10,27.83
86979,20170428,JNPR,JUNIPER NETWORKS INC,48203R10,30.07
86979,20170531,JNPR,JUNIPER NETWORKS INC,48203R10,29.33
86979,20170630,JNPR,JUNIPER NETWORKS INC,48203R10,27.88
86979,20170731,JNPR,JUNIPER NETWORKS INC,48203R10,27.95
86979,20170831,JNPR,JUNIPER NETWORKS INC,48203R10,27.73
86979,20170929,JNPR,JUNIPER NETWORKS INC,48203R10,27.83
86979,20171031,JNPR,JUNIPER NETWORKS INC,48203R10,24.83
86979,20171130,JNPR,JUNIPER NETWORKS INC,48203R10,27.76
86979,20171229,JNPR,JUNIPER NETWORKS INC,48203R10,28.5
86979,20180131,JNPR,JUNIPER NETWORKS INC,48203R10,26.15
86979,20180228,JNPR,JUNIPER NETWORKS INC,48203R10,25.66
86979,20180329,JNPR,JUNIPER NETWORKS INC,48203R10,24.33
86979,20180430,JNPR,JUNIPER NETWORKS INC,48203R10,24.59
86979,20180531,JNPR,JUNIPER NETWORKS INC,48203R10,26.64
86979,20180629,JNPR,JUNIPER NETWORKS INC,48203R10,27.42
86979,20180731,JNPR,JUNIPER NETWORKS INC,48203R10,26.34
86979,20180831,JNPR,JUNIPER NETWORKS INC,48203R10,28.43
86979,20180928,JNPR,JUNIPER NETWORKS INC,48203R10,29.97
86979,20181031,JNPR,JUNIPER NETWORKS INC,48203R10,29.27
86979,20181130,JNPR,JUNIPER NETWORKS INC,48203R10,28.71
86979,20181231,JNPR,JUNIPER NETWORKS INC,48203R10,26.91
86979,20190131,JNPR,JUNIPER NETWORKS INC,48203R10,25.94
86979,20190228,JNPR,JUNIPER NETWORKS INC,48203R10,27.08
86979,20190329,JNPR,JUNIPER NETWORKS INC,48203R10,26.47
86979,20190430,JNPR,JUNIPER NETWORKS INC,48203R10,27.77
86979,20190531,JNPR,JUNIPER NETWORKS INC,48203R10,24.61
86979,20190628,JNPR,JUNIPER NETWORKS INC,48203R10,26.63
86979,20190731,JNPR,JUNIPER NETWORKS INC,48203R10,27.02
86979,20190830,JNPR,JUNIPER NETWORKS INC,48203R10,23.16
86979,20190930,JNPR,JUNIPER NETWORKS INC,48203R10,24.75
86979,20191031,JNPR,JUNIPER NETWORKS INC,48203R10,24.82
86979,20191129,JNPR,JUNIPER NETWORKS INC,48203R10,25.06
86979,20191231,JNPR,JUNIPER NETWORKS INC,48203R10,24.63
87184,20070131,RHT,RED HAT INC,75657710,22.73
87184,20070228,RHT,RED HAT INC,75657710,22.45
87184,20070330,RHT,RED HAT INC,75657710,22.93
87184,20070430,RHT,RED HAT INC,75657710,21.14
87184,20070531,RHT,RED HAT INC,75657710,24.56
87184,20070629,RHT,RED HAT INC,75657710,22.28
87184,20070731,RHT,RED HAT INC,75657710,20.82
87184,20070831,RHT,RED HAT INC,75657710,19.45
87184,20070928,RHT,RED HAT INC,75657710,19.87
87184,20071031,RHT,RED HAT INC,75657710,21.59
87184,20071130,RHT,RED HAT INC,75657710,20.02
87184,20071231,RHT,RED HAT INC,75657710,20.84
87184,20080131,RHT,RED HAT INC,75657710,18.67
87184,20080229,RHT,RED HAT INC,75657710,17.83
87184,20080331,RHT,RED HAT INC,75657710,18.39
87184,20080430,RHT,RED HAT INC,75657710,20.57
87184,20080530,RHT,RED HAT INC,75657710,24.36
87184,20080630,RHT,RED HAT INC,75657710,20.69
87184,20080731,RHT,RED HAT INC,75657710,21.38
87184,20080829,RHT,RED HAT INC,75657710,21
87184,20080930,RHT,RED HAT INC,75657710,15.07
87184,20081031,RHT,RED HAT INC,75657710,13.31
87184,20081128,RHT,RED HAT INC,75657710,9.25
87184,20081231,RHT,RED HAT INC,75657710,13.22
87184,20090130,RHT,RED HAT INC,75657710,14.65
87184,20090227,RHT,RED HAT INC,75657710,13.69
87184,20090331,RHT,RED HAT INC,75657710,17.84
87184,20090430,RHT,RED HAT INC,75657710,17.27
87184,20090529,RHT,RED HAT INC,75657710,19.95
87184,20090630,RHT,RED HAT INC,75657710,20.13
87184,20090731,RHT,RED HAT INC,75657710,22.83
87184,20090831,RHT,RED HAT INC,75657710,22.96
87184,20090930,RHT,RED HAT INC,75657710,27.64
87184,20091030,RHT,RED HAT INC,75657710,25.81
87184,20091130,RHT,RED HAT INC,75657710,26.7
87184,20091231,RHT,RED HAT INC,75657710,30.9
87184,20100129,RHT,RED HAT INC,75657710,27.22
87184,20100226,RHT,RED HAT INC,75657710,28.05
87184,20100331,RHT,RED HAT INC,75657710,29.27
87184,20100430,RHT,RED HAT INC,75657710,29.87
87184,20100528,RHT,RED HAT INC,75657710,29.31
87184,20100630,RHT,RED HAT INC,75657710,28.94
87184,20100730,RHT,RED HAT INC,75657710,32.15
87184,20100831,RHT,RED HAT INC,75657710,34.55
87184,20100930,RHT,RED HAT INC,75657710,41
87184,20101029,RHT,RED HAT INC,75657710,42.26
87184,20101130,RHT,RED HAT INC,75657710,43.5
87184,20101231,RHT,RED HAT INC,75657710,45.65
87184,20110131,RHT,RED HAT INC,75657710,41.32
87184,20110228,RHT,RED HAT INC,75657710,41.28
87184,20110331,RHT,RED HAT INC,75657710,45.39
87184,20110429,RHT,RED HAT INC,75657710,47.47
87184,20110531,RHT,RED HAT INC,75657710,43.6
87184,20110630,RHT,RED HAT INC,75657710,45.9
87184,20110729,RHT,RED HAT INC,75657710,42.08
87184,20110831,RHT,RED HAT INC,75657710,39.54
